País,Variable,Código CINE,Nivel CINE,Grado,Población,Year,value,Definicion_variable
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Urbano,2022,1289.0,Estudiantes en situación de movilidad retirados por abandono en el año escolar.
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Rural,2022,15.0,Estudiantes en situación de movilidad retirados por abandono en el año escolar.
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Total,2022,356.0,Estudiantes en situación de movilidad retirados por abandono en el año escolar.
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Hombres,2022,158.0,Estudiantes en situación de movilidad retirados por abandono en el año escolar.
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Mujeres,2022,198.0,Estudiantes en situación de movilidad retirados por abandono en el año escolar.
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Urbano,2022,353.0,Estudiantes en situación de movilidad retirados por abandono en el año escolar.
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,2022,3.0,Estudiantes en situación de movilidad retirados por abandono en el año escolar.
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Total,2022,142.0,Estudiantes en situación de movilidad retirados por abandono en el año escolar.
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Hombres,2022,73.0,Estudiantes en situación de movilidad retirados por abandono en el año escolar.
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Mujeres,2022,69.0,Estudiantes en situación de movilidad retirados por abandono en el año escolar.
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Urbano,2022,141.0,Estudiantes en situación de movilidad retirados por abandono en el año escolar.
Peru,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Rural,2022,1.0,Estudiantes en situación de movilidad retirados por abandono en el año escolar.
Peru,"𝐼𝐺𝑛,𝑔𝑀",CINE-1,Educación primaria,,Total,2022,9735.0,Número de promovidos en situación de movilidad del último grado de cada nivel en el año escolar.
Peru,"𝐼𝐺𝑛,𝑔𝑀",CINE-1,Educación primaria,,Hombres,2022,4608.0,Número de promovidos en situación de movilidad del último grado de cada nivel en el año escolar.
Peru,"𝐼𝐺𝑛,𝑔𝑀",CINE-1,Educación primaria,,Mujeres,2022,5127.0,Número de promovidos en situación de movilidad del último grado de cada nivel en el año escolar.
Peru,"𝐼𝐺𝑛,𝑔𝑀",CINE-2,Educación secundaria baja,,Total,2022,7196.0,Número de promovidos en situación de movilidad del último grado de cada nivel en el año escolar.
Peru,"𝐼𝐺𝑛,𝑔𝑀",CINE-2,Educación secundaria baja,,Hombres,2022,3344.0,Número de promovidos en situación de movilidad del último grado de cada nivel en el año escolar.
Peru,"𝐼𝐺𝑛,𝑔𝑀",CINE-2,Educación secundaria baja,,Mujeres,2022,3852.0,Número de promovidos en situación de movilidad del último grado de cada nivel en el año escolar.
Peru,"𝐼𝐺𝑛,𝑔𝑀",CINE-3,Educación secundaria alta,,Total,2022,4701.0,Número de promovidos en situación de movilidad del último grado de cada nivel en el año escolar.
Peru,"𝐼𝐺𝑛,𝑔𝑀",CINE-3,Educación secundaria alta,,Hombres,2022,2116.0,Número de promovidos en situación de movilidad del último grado de cada nivel en el año escolar.
Peru,"𝐼𝐺𝑛,𝑔𝑀",CINE-3,Educación secundaria alta,,Mujeres,2022,2585.0,Número de promovidos en situación de movilidad del último grado de cada nivel en el año escolar.
Peru,"𝐼𝐺𝑛,𝑔",CINE-1,Educación primaria,,Total,2022,621231.0,Número total de promovidos del último grado de cada nivel en el año escolar (estudiantes nacionales y en situación de movilidad).
Peru,"𝐼𝐺𝑛,𝑔",CINE-1,Educación primaria,,Hombres,2022,316297.0,Número total de promovidos del último grado de cada nivel en el año escolar (estudiantes nacionales y en situación de movilidad).
Peru,"𝐼𝐺𝑛,𝑔",CINE-1,Educación primaria,,Mujeres,2022,304934.0,Número total de promovidos del último grado de cada nivel en el año escolar (estudiantes nacionales y en situación de movilidad).
Peru,"𝐼𝐺𝑛,𝑔",CINE-2,Educación secundaria baja,,Total,2022,545874.0,Número total de promovidos del último grado de cada nivel en el año escolar (estudiantes nacionales y en situación de movilidad).
Peru,"𝐼𝐺𝑛,𝑔",CINE-2,Educación secundaria baja,,Hombres,2022,280344.0,Número total de promovidos del último grado de cada nivel en el año escolar (estudiantes nacionales y en situación de movilidad).
Peru,"𝐼𝐺𝑛,𝑔",CINE-2,Educación secundaria baja,,Mujeres,2022,265530.0,Número total de promovidos del último grado de cada nivel en el año escolar (estudiantes nacionales y en situación de movilidad).
Peru,"𝐼𝐺𝑛,𝑔",CINE-3,Educación secundaria alta,,Total,2022,511443.0,Número total de promovidos del último grado de cada nivel en el año escolar (estudiantes nacionales y en situación de movilidad).
Peru,"𝐼𝐺𝑛,𝑔",CINE-3,Educación secundaria alta,,Hombres,2022,260623.0,Número total de promovidos del último grado de cada nivel en el año escolar (estudiantes nacionales y en situación de movilidad).
Peru,"𝐼𝐺𝑛,𝑔",CINE-3,Educación secundaria alta,,Mujeres,2022,250820.0,Número total de promovidos del último grado de cada nivel en el año escolar (estudiantes nacionales y en situación de movilidad).
Republica-Dominicana,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Total,2022,16155.0,Número de matriculados en situación de movilidad al inicio del año escolar.
Republica-Dominicana,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Hombres,2022,7992.0,Número de matriculados en situación de movilidad al inicio del año escolar.
Republica-Dominicana,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Mujeres,2022,8163.0,Número de matriculados en situación de movilidad al inicio del año escolar.
Republica-Dominicana,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Urbano,2022,12531.0,Número de matriculados en situación de movilidad al inicio del año escolar.
Republica-Dominicana,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Rural,2022,3624.0,Número de matriculados en situación de movilidad al inicio del año escolar.
Republica-Dominicana,𝐼𝑔𝑀,CINE-1,Educación primaria,,Total,2022,83893.0,Número de matriculados en situación de movilidad al inicio del año escolar.
Republica-Dominicana,𝐼𝑔𝑀,CINE-1,Educación primaria,,Hombres,2022,41586.0,Número de matriculados en situación de movilidad al inicio del año escolar.
Republica-Dominicana,𝐼𝑔𝑀,CINE-1,Educación primaria,,Mujeres,2022,42307.0,Número de matriculados en situación de movilidad al inicio del año escolar.
Republica-Dominicana,𝐼𝑔𝑀,CINE-1,Educación primaria,,Urbano,2022,56430.0,Número de matriculados en situación de movilidad al inicio del año escolar.
Republica-Dominicana,𝐼𝑔𝑀,CINE-1,Educación primaria,,Rural,2022,27463.0,Número de matriculados en situación de movilidad al inicio del año escolar.
Republica-Dominicana,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Total,2022,18768.0,Número de matriculados en situación de movilidad al inicio del año escolar.
Republica-Dominicana,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Hombres,2022,8485.0,Número de matriculados en situación de movilidad al inicio del año escolar.
Republica-Dominicana,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Mujeres,2022,10283.0,Número de matriculados en situación de movilidad al inicio del año escolar.
Republica-Dominicana,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Urbano,2022,15224.0,Número de matriculados en situación de movilidad al inicio del año escolar.
Republica-Dominicana,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,2022,3544.0,Número de matriculados en situación de movilidad al inicio del año escolar.
Republica-Dominicana,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Total,2022,8532.0,Número de matriculados en situación de movilidad al inicio del año escolar.
Republica-Dominicana,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Hombres,2022,3467.0,Número de matriculados en situación de movilidad al inicio del año escolar.
Republica-Dominicana,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Mujeres,2022,5065.0,Número de matriculados en situación de movilidad al inicio del año escolar.
Republica-Dominicana,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Urbano,2022,7677.0,Número de matriculados en situación de movilidad al inicio del año escolar.
Republica-Dominicana,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Rural,2022,855.0,Número de matriculados en situación de movilidad al inicio del año escolar.
Republica-Dominicana,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Total,2022,6018.0,Número de matriculados en situación de movilidad al inicio del año escolar que están en condición de repitentes.
Republica-Dominicana,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Hombres,2022,3644.0,Número de matriculados en situación de movilidad al inicio del año escolar que están en condición de repitentes.
Republica-Dominicana,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Mujeres,2022,2374.0,Número de matriculados en situación de movilidad al inicio del año escolar que están en condición de repitentes.
Republica-Dominicana,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Urbano,2022,3538.0,Número de matriculados en situación de movilidad al inicio del año escolar que están en condición de repitentes.
Republica-Dominicana,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Rural,2022,2480.0,Número de matriculados en situación de movilidad al inicio del año escolar que están en condición de repitentes.
Republica-Dominicana,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Total,2022,1073.0,Número de matriculados en situación de movilidad al inicio del año escolar que están en condición de repitentes.
Republica-Dominicana,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Hombres,2022,708.0,Número de matriculados en situación de movilidad al inicio del año escolar que están en condición de repitentes.
Republica-Dominicana,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Mujeres,2022,365.0,Número de matriculados en situación de movilidad al inicio del año escolar que están en condición de repitentes.
Republica-Dominicana,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Urbano,2022,834.0,Número de matriculados en situación de movilidad al inicio del año escolar que están en condición de repitentes.
Republica-Dominicana,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,2022,239.0,Número de matriculados en situación de movilidad al inicio del año escolar que están en condición de repitentes.
Republica-Dominicana,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Total,2022,465.0,Número de matriculados en situación de movilidad al inicio del año escolar que están en condición de repitentes.
Republica-Dominicana,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Hombres,2022,229.0,Número de matriculados en situación de movilidad al inicio del año escolar que están en condición de repitentes.
Republica-Dominicana,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Mujeres,2022,236.0,Número de matriculados en situación de movilidad al inicio del año escolar que están en condición de repitentes.
Republica-Dominicana,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Urbano,2022,421.0,Número de matriculados en situación de movilidad al inicio del año escolar que están en condición de repitentes.
Republica-Dominicana,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Rural,2022,44.0,Número de matriculados en situación de movilidad al inicio del año escolar que están en condición de repitentes.
Republica-Dominicana,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Total,2022,0.0,Matriculados en situación de movilidad con dos o más años de edad por encima de la edad teórica exigida para el grado que cursan.
Republica-Dominicana,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Hombres,2022,0.0,Matriculados en situación de movilidad con dos o más años de edad por encima de la edad teórica exigida para el grado que cursan.
Republica-Dominicana,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Mujeres,2022,0.0,Matriculados en situación de movilidad con dos o más años de edad por encima de la edad teórica exigida para el grado que cursan.
Republica-Dominicana,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Urbano,2022,0.0,Matriculados en situación de movilidad con dos o más años de edad por encima de la edad teórica exigida para el grado que cursan.
Republica-Dominicana,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Rural,2022,0.0,Matriculados en situación de movilidad con dos o más años de edad por encima de la edad teórica exigida para el grado que cursan.
Republica-Dominicana,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Total,2022,22959.0,Matriculados en situación de movilidad con dos o más años de edad por encima de la edad teórica exigida para el grado que cursan.
Republica-Dominicana,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Hombres,2022,12163.0,Matriculados en situación de movilidad con dos o más años de edad por encima de la edad teórica exigida para el grado que cursan.
Republica-Dominicana,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Mujeres,2022,10796.0,Matriculados en situación de movilidad con dos o más años de edad por encima de la edad teórica exigida para el grado que cursan.
Republica-Dominicana,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Urbano,2022,14358.0,Matriculados en situación de movilidad con dos o más años de edad por encima de la edad teórica exigida para el grado que cursan.
Republica-Dominicana,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Rural,2022,8601.0,Matriculados en situación de movilidad con dos o más años de edad por encima de la edad teórica exigida para el grado que cursan.
Republica-Dominicana,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Total,2022,7308.0,Matriculados en situación de movilidad con dos o más años de edad por encima de la edad teórica exigida para el grado que cursan.
Republica-Dominicana,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Hombres,2022,3641.0,Matriculados en situación de movilidad con dos o más años de edad por encima de la edad teórica exigida para el grado que cursan.
Republica-Dominicana,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Mujeres,2022,3667.0,Matriculados en situación de movilidad con dos o más años de edad por encima de la edad teórica exigida para el grado que cursan.
Republica-Dominicana,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Urbano,2022,5735.0,Matriculados en situación de movilidad con dos o más años de edad por encima de la edad teórica exigida para el grado que cursan.
Republica-Dominicana,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,2022,1573.0,Matriculados en situación de movilidad con dos o más años de edad por encima de la edad teórica exigida para el grado que cursan.
Republica-Dominicana,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,,Total,2022,5560.0,Estudiantes en situación de movilidad retirados por abandono en el año escolar.
